,abs_phosphatase_grad,kcat/Km,phosphatase_conc,meg3_grad,meg3p_grad,meg3-rna_grad,fast_meg3_grad,total_meg3_grad
425,0.628311944266416,1.5738269841934972e-06,1826.9900671747973,0.7082457369773417,-0.07887872926557637,0.7339290146438322,0.008866494805093272,0.04500525762355412
426,0.4632006454962314,2.6317711107339804e-05,1232.6147458004784,0.4013071476628328,-0.3397058823529411,0.49335537190082646,0.004207990721603494,0.09401782029182537
427,0.8019262916510368,6.071770889092542e-05,185.50869722294004,0.7227411610650372,-0.37189245087900713,0.7284200829111009,-0.01996912714005039,0.07896243073738052
428,0.555678569532725,2.3480308037799063e-05,1794.3351704621286,0.40849528204218055,-0.4659921835602623,0.4837421207014916,-0.01487754634927918,0.0830819784693102
429,0.9167308682662688,5.668313307691941e-06,528.1422544118819,0.8286624203821655,-0.13252684518145985,0.8066248880931065,-0.012811867835468727,0.03289596883934043
430,0.6718060350154419,0.00012842536899388757,1478.405779964337,0.4488473171847597,-0.5892341589424099,0.5144829818221047,0.03271049385536118,0.13877870935562775
431,0.5106112223168002,4.609298678522903e-06,1311.3016151983797,0.6200737580446887,-0.1330991668028101,0.6491803278688524,0.005703700742280549,0.05852059352407979
432,0.7424168132707919,1.4056438635047747e-05,840.4935965217813,0.6931088721676657,-0.3008427995602785,0.7038070380703807,0.021006263335398234,0.11158603562729841
433,0.4512052582421653,1.7421823984569095e-05,1726.7778957519888,0.3903574942604132,-0.3521382574715175,0.4691854419410745,-0.013377626144729593,0.07229271534589499
434,0.2990377494207648,1.75368749291559e-05,315.5376098812899,0.5531170483460559,-0.11731700688971647,0.6084277148567621,-0.005097626875008254,0.04030220491267866
435,0.0941964571229913,5.721891582246206e-05,2839.5637651117213,0.12545264102947773,-0.1079398192047536,0.3249757163671686,0.011944107112662028,0.07519165900030678
436,0.11361152510530559,7.7245240509769e-05,422.13837588791324,0.23369243105672355,-0.165145656096932,0.38205392662442916,0.004401760704281887,0.06765210310066994
437,0.0654107592758818,1.859892766935434e-05,611.4017061697721,0.38917043075906144,-0.12996563319906862,0.4947237036196528,0.0004289113952073986,0.05415037797975053
438,0.2792719131013788,2.614453624538289e-05,2726.4071965842745,0.2196778916544656,-0.23201272871917267,0.3825470841155454,0.0032176896683187017,0.07952441282526068
439,0.9948399745893888,6.043910694886827e-05,1655.17945614675,0.7654667893997384,-1.5752632292466897,0.7191585274229902,-0.05139486839822749,0.13311984264056798
440,0.23783799185355037,4.462070850749438e-05,1380.920227115432,0.1913508200749432,-0.24123329778558422,0.336144190537496,-0.022672253258845476,0.047027195998749716
441,0.01712455682951397,2.6131679669936625e-05,1365.160099524279,0.18360667154148813,-0.1467746961670302,0.36116836045767897,-0.0056376158388742326,0.057848901571994404
442,0.08572226934010607,2.3172799505704596e-05,2183.0716125428416,0.15623786721884292,-0.1583840238723746,0.32036986673918955,-0.010507907542579131,0.04997017447929608
443,0.2539067181073914,2.1845046511059918e-05,583.5516914619778,0.44250478105232194,-0.17301817327275582,0.532360146998775,0.0026449473109703137,0.0665083135391924
444,0.8628429065183183,1.036393467257266e-05,131.58619320800747,0.8182409012131716,-0.0681802545579635,0.7928966789667896,-0.015241101810042679,0.006808542770485371
445,0.5280688842997623,6.674043909364334e-05,1538.5523327851865,0.3269445427567994,-0.465928756850303,0.4459291133506963,-0.014177796391952269,0.0847690827844001
446,0.11595277576454266,6.289084846729568e-05,79.55656031360559,0.49173362889073613,-0.07646508202004099,0.5562118902439024,0.004487196357607082,0.040127027891977085
447,0.7908066134859404,3.982237666946608e-05,1821.2705189569685,0.5241160049627791,-0.8322729014948256,0.5658834993503681,-0.022183457346630187,0.10830030030030047
448,0.6547611288498265,1.2741176772266644e-05,1120.6927030246338,0.6319575471698113,-0.3251525747670656,0.6444500546999916,0.015472210175846102,0.10512679029820315
449,0.6409481960634703,1.5108762510363222e-05,2260.914617531074,0.4889360684169607,-0.4993678126317056,0.5508655293527346,-0.0035553555355536393,0.10345745968718212
450,0.2376005673653787,8.848881815347117e-05,2125.0793484353276,0.16242225090951778,-0.18377590673575117,0.34119695059727473,-0.002139646573486864,0.06793428322899187
451,0.5489194846337849,1.8668846639776398e-05,2136.5587346310595,0.4105668028265601,-0.4524011899702509,0.4742163158898709,-0.017042463260179552,0.0769389840404826
452,0.8420224782636013,3.098287992587451e-05,2102.910045790448,0.5882487251693431,-0.8946002671245945,0.5919857235561323,-0.003901130718356516,0.12710131488218368
453,0.6004071192897767,8.360114932192179e-05,829.3381532123084,0.3888158255246863,-0.49706457925636016,0.4818652849740933,-0.0005068034524065013,0.10018106475799282
454,0.5494280886731779,2.4686999774594213e-06,1065.316701812388,0.6817744815272627,-0.05813019787783191,0.703021582733813,0.011814959556484594,0.0416542436891274
455,0.8729640107190438,5.54719088951067e-06,1598.5604740346892,0.7801850048685491,-0.34656506356673544,0.7544325299925683,-0.025047928648828766,0.06514661982039538
456,0.818575690582193,0.0001376367656276327,37.265639496439796,0.7643554407120299,-0.16566059779962994,0.7511606313834727,0.005823341009555616,0.06454523287003167
457,0.6753129926833443,1.1689268919604027e-07,2821.3406919334916,0.7520585544373285,-0.018997381895095256,0.7604790419161677,-0.008279282716520342,-0.003412063540205512
458,0.37896009565821753,1.917336151712025e-06,160.2382401497594,0.6528046421663443,-0.02842841558108189,0.6653061224489796,-0.019506263537220292,-0.015282166190410118
459,0.15322260224959972,4.201822197983425e-07,160.24865412394706,0.5113636363636364,0.006882790497960367,0.5876288659793815,0.008001612923549839,0.008709222714458398
460,0.9450446451845238,5.064095461053044e-06,847.0690167573251,0.8497251069028711,-0.19932324074668029,0.8184791496320524,-0.017242750357843395,0.04541052141184554
461,0.27537226269661674,5.1829822761829235e-05,2732.227122526024,0.19973407330327209,-0.235938543754175,0.3668773101228091,-0.00238626503037076,0.07379166154224581
462,0.0534588666952609,6.660025598675441e-05,1652.1625563600674,0.11824273565912446,-0.07617877438181542,0.2898833911125118,0.02210104201476437,0.07410127418940271
